"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
15416,20070214,561,983,1,2.99
15417,20070215,561,649,2,2.99
15418,20070216,561,86,1,4.99
15419,20070217,561,456,2,4.99
15420,20070218,561,292,2,5.99
15421,20070219,561,935,2,0.99
15422,20070220,561,314,2,4.99
15423,20070220,561,945,1,4.99
15424,20070221,561,122,1,0.99
15425,20070217,562,951,2,3.99
15426,20070219,562,265,1,4.99
15427,20070219,562,206,2,3.99
15428,20070221,562,311,2,4.99
15429,20070215,563,166,2,4.99
15430,20070219,563,737,1,0.99
15431,20070216,564,24,1,2.99
15432,20070215,565,307,2,4.99
15433,20070218,565,256,2,5.99
15434,20070221,565,551,1,5.99
15435,20070216,566,264,2,5.99
15436,20070217,566,243,2,4.99
15437,20070218,566,890,2,0.99
15438,20070221,566,439,2,4.99
15439,20070219,567,543,1,4.99
15440,20070220,567,286,2,2.99
15441,20070216,568,61,1,4.99
15442,20070218,568,203,2,4.99
15443,20070219,568,687,2,0.99
15444,20070221,568,255,1,4.99
15445,20070221,568,119,2,1.99
15446,20070215,569,654,2,6.99
15447,20070216,569,544,2,5.99
15448,20070215,570,974,1,4.99
15449,20070215,570,294,2,4.99
15450,20070216,570,254,2,2.99
15451,20070217,570,451,1,5.99
15452,20070217,570,930,2,6.99
15453,20070218,570,382,2,3.99
15454,20070220,570,489,2,2.99
15455,20070215,571,869,1,4.99
15456,20070215,571,51,2,3.99
15457,20070216,571,307,1,4.99
15458,20070217,571,322,1,4.99
15459,20070218,571,298,2,2.99
15460,20070220,571,580,1,10.99
15461,20070217,572,853,1,10.99
15462,20070217,572,249,2,0.99
15463,20070218,572,130,2,0.99
15464,20070216,573,975,1,4.99
15465,20070219,573,305,1,5.99
15466,20070220,573,992,2,1.99
15467,20070221,573,371,1,7.99
15468,20070216,574,157,2,0.99
15469,20070216,574,445,2,5.99
15470,20070216,574,299,1,0.99
15471,20070219,574,491,2,0.99
15472,20070221,574,409,2,6.99
15473,20070215,575,55,1,2.99
15474,20070216,575,490,1,2.99
15475,20070217,575,565,1,4.99
15476,20070215,576,921,2,4.99
15477,20070216,576,609,1,2.99
15478,20070218,576,132,2,0.99
15479,20070218,576,483,1,8.99
15480,20070219,576,471,2,3.99
15481,20070219,576,1000,2,4.99
15482,20070221,576,889,1,6.99
15483,20070218,577,546,2,3.99
15484,20070221,577,162,2,2.99
15485,20070221,577,750,1,6.99
15486,20070216,578,92,2,6.99
15487,20070219,578,834,2,4.99
15488,20070221,578,617,1,2.99
15489,20070218,579,577,1,5.99
15490,20070218,579,119,2,3.99
15491,20070220,579,981,2,2.99
15492,20070215,580,535,1,0.99
15493,20070217,581,402,1,3.99
15494,20070217,581,462,2,2.99
15495,20070217,581,255,2,4.99
15496,20070216,582,592,2,2.99
15497,20070218,582,987,1,7.99
15498,20070220,582,266,2,0.99
15499,20070215,583,807,1,3.99
15500,20070218,583,710,2,9.99
15501,20070219,583,227,1,4.99
15502,20070219,583,861,2,5.99
15503,20070219,583,417,1,3.99
15504,20070221,583,283,1,0.99
15505,20070215,584,205,1,3.99
15506,20070221,584,892,1,6.99
15507,20070215,585,355,2,0.99
15508,20070215,585,991,2,7.99
15509,20070219,585,819,1,0.99
15510,20070220,585,789,2,3.99
15511,20070215,586,73,2,2.99
15512,20070215,586,595,1,0.99
15513,20070215,587,270,2,2.99
15514,20070217,587,330,2,4.99
15515,20070218,587,72,1,2.99
15516,20070218,587,902,2,4.99
15517,20070217,588,162,1,2.99
15518,20070217,588,421,2,6.99
15519,20070218,588,755,2,7.99
15520,20070218,588,561,1,2.99
15521,20070220,588,109,1,3.99
15522,20070215,589,693,1,4.99
15523,20070216,589,510,1,4.99
15524,20070219,589,683,1,8.99
15525,20070219,589,980,1,8.99
15526,20070220,589,863,2,2.99
15527,20070215,590,137,2,7.99
15528,20070218,590,463,1,2.99
15529,20070219,590,147,1,2.99
15530,20070220,590,678,1,6.99
15531,20070220,590,267,1,9.99
15532,20070215,591,651,2,0.99
15533,20070221,591,473,2,2.99
15534,20070221,591,100,1,4.99
15535,20070214,592,915,1,6.99
15536,20070215,592,305,2,5.99
15537,20070215,592,37,2,2.99
15538,20070219,592,610,1,0.99
15539,20070220,592,759,2,7.99
15540,20070217,593,306,1,5.99
15541,20070218,593,275,1,4.99
15542,20070218,593,691,1,4.99
15543,20070219,593,181,2,4.99
15544,20070215,594,1000,1,5.99
15545,20070216,594,627,2,4.99
15546,20070217,594,158,2,2.99
15547,20070218,594,253,1,6.99
15548,20070219,594,488,1,0.99
15549,20070221,594,122,1,1.99
15550,20070214,595,533,1,2.99
15551,20070221,595,555,1,4.99
15552,20070216,596,164,1,1.99
15553,20070219,596,882,1,1.99
15554,20070218,597,595,1,0.99
15555,20070219,597,457,2,4.99
15556,20070220,597,1,2,1.99
15557,20070220,598,64,2,2.99
15558,20070218,599,301,1,1.99
15559,20070220,599,138,1,6.99
15560,20070221,599,49,2,4.99
15561,20070221,599,100,2,6.99
15562,20070215,202,35,2,2.99
15563,20070215,202,244,1,4.99
15564,20070220,202,743,1,0.99
15565,20070220,202,981,1,0.99
15566,20070215,203,131,1,4.99
15567,20070216,203,349,2,2.99
15568,20070220,203,579,1,7.99
15569,20070221,203,445,1,2.99
15570,20070215,204,770,2,2.99
15571,20070216,204,500,1,7.99
15572,20070217,204,106,1,4.99
15573,20070217,204,811,1,7.99
15574,20070217,204,445,2,2.99
15575,20070219,204,173,2,4.99
15576,20070215,205,773,1,2.99
15577,20070215,205,494,2,4.99
15578,20070216,205,257,2,0.99
15579,20070218,205,395,2,5.99
15580,20070217,206,786,1,0.99
15581,20070218,206,551,2,5.99
15582,20070220,206,305,1,4.99
15583,20070217,207,738,2,3.99
15584,20070216,208,863,2,0.99
15585,20070217,208,323,2,5.99
15586,20070219,208,63,2,0.99
15587,20070219,208,43,1,2.99
15588,20070220,208,553,2,0.99
15589,20070214,1,611,1,5.99
15590,20070215,1,228,2,0.99
15591,20070215,1,308,1,9.99
15592,20070216,1,159,1,4.99
15593,20070218,1,44,1,4.99
15594,20070218,1,766,1,0.99
15595,20070221,1,997,1,3.99
15596,20070217,2,78,1,2.99
15597,20070216,3,854,2,8.99
15598,20070216,3,23,1,6.99
15599,20070217,3,202,1,6.99
15600,20070219,3,855,1,2.99
15601,20070215,4,239,2,4.99
15602,20070216,4,63,1,0.99
15603,20070216,4,42,2,2.99
15604,20070216,4,19,2,0.99
15605,20070217,4,547,2,0.99
15606,20070219,4,448,1,5.99
15607,20070215,5,722,2,3.99
15608,20070216,5,539,1,2.99
15609,20070217,5,941,2,4.99
15610,20070219,5,245,2,2.99
15611,20070220,5,263,2,4.99
15612,20070216,6,730,1,3.99
15613,20070216,6,514,2,2.99
15614,20070217,6,452,2,0.99
15615,20070218,6,395,1,0.99
15616,20070216,7,516,2,0.99
15617,20070218,7,880,1,2.99
15618,20070219,7,631,1,0.99
15619,20070220,7,103,1,4.99
15620,20070220,7,424,2,0.99
15621,20070215,8,42,2,2.99
15622,20070217,8,415,1,5.99
15623,20070220,8,521,1,4.99
15624,20070220,9,856,2,7.99
15625,20070221,9,826,2,4.99
15626,20070216,10,227,2,4.99
15627,20070217,10,407,1,4.99
15628,20070218,10,840,1,3.99
15629,20070219,10,387,2,0.99
15630,20070219,10,344,2,0.99
15631,20070215,11,880,2,6.99
15632,20070217,11,131,2,7.99
15633,20070220,11,812,2,0.99
15634,20070216,12,772,2,5.99
15635,20070218,12,818,1,5.99
15636,20070218,12,922,1,5.99
15637,20070219,12,978,1,4.99
15638,20070220,12,249,1,2.99
15639,20070221,12,924,1,0.99
15640,20070217,13,218,2,2.99
15641,20070218,13,532,2,4.99
15642,20070220,13,823,1,2.99
15643,20070220,13,135,2,8.99
15644,20070215,14,893,2,4.99
15645,20070218,15,59,2,2.99
15646,20070220,15,435,1,5.99
15647,20070220,15,875,1,0.99
15648,20070217,16,871,1,6.99
15649,20070217,16,71,2,7.99
15650,20070220,16,865,1,7.99
15651,20070221,16,646,2,0.99
15652,20070217,17,879,2,5.99
15653,20070219,17,271,2,8.99
15654,20070221,17,838,2,5.99
15655,20070215,18,778,1,5.99
15656,20070216,18,10,2,4.99
15657,20070217,18,356,1,5.99
15658,20070220,18,995,1,8.99
15659,20070219,19,786,1,2.99
15660,20070219,19,756,2,2.99
15661,20070221,19,789,2,2.99
15662,20070216,20,948,2,0.99
15663,20070217,20,581,1,3.99
15664,20070218,20,994,1,4.99
15665,20070221,20,707,2,4.99
15666,20070218,21,759,2,7.99
15667,20070218,21,957,1,4.99
15668,20070218,21,690,1,2.99
15669,20070219,21,451,1,4.99
15670,20070220,21,908,2,10.99
15671,20070221,22,876,1,2.99
15672,20070219,23,525,2,1.99
15673,20070219,23,602,2,0.99
15674,20070220,23,289,1,5.99
15675,20070220,23,330,1,4.99
15676,20070221,23,374,1,2.99
15677,20070216,24,4,2,2.99
15678,20070217,24,572,2,2.99
15679,20070217,24,518,1,4.99
15680,20070218,24,183,1,5.99
15681,20070220,24,316,2,7.99
15682,20070215,25,268,2,4.99
15683,20070215,25,835,1,2.99
15684,20070216,25,893,2,6.99
15685,20070219,25,861,1,8.99
15686,20070220,25,145,2,4.99
15687,20070221,25,253,2,4.99
15688,20070215,26,641,2,5.99
15689,20070216,26,645,1,4.99
15690,20070217,26,177,2,9.99
15691,20070218,26,628,2,3.99
15692,20070218,26,771,2,6.99
15693,20070218,26,408,1,4.99
15694,20070219,26,277,1,4.99
15695,20070215,27,444,2,4.99
15696,20070215,27,571,1,4.99
15697,20070216,27,984,1,2.99
15698,20070217,27,476,2,3.99
15699,20070218,27,986,1,2.99
15700,20070219,27,668,2,4.99
15701,20070220,27,641,2,1.99
15702,20070221,27,554,2,3.99
15703,20070215,28,841,2,2.99
15704,20070215,28,265,1,4.99
15705,20070218,28,945,2,3.99
15706,20070219,28,634,2,0.99
15707,20070221,28,54,1,0.99
15708,20070219,29,360,1,0.99
15709,20070219,29,545,1,0.99
15710,20070219,29,354,2,7.99
15711,20070219,29,993,1,2.99
15712,20070219,29,999,2,2.99
15713,20070220,29,22,1,2.99
15714,20070221,29,621,1,2.99
15715,20070217,30,849,1,1.99
15716,20070217,30,149,1,2.99
15717,20070217,30,361,2,4.99
15718,20070219,30,280,2,2.99
15719,20070216,31,487,2,4.99
15720,20070216,31,114,1,1.99
15721,20070218,31,673,1,0.99
15722,20070218,31,139,1,6.99
15723,20070218,31,433,1,7.99
15724,20070218,31,40,2,0.99
15725,20070218,31,906,1,0.99
15726,20070219,31,354,1,4.99
15727,20070220,31,471,2,2.99
15728,20070220,31,382,1,1.99
15729,20070220,31,650,1,0.99
15730,20070217,32,785,1,6.99
15731,20070217,32,358,2,0.99
15732,20070219,32,676,1,5.99
15733,20070220,32,76,1,1.99
15734,20070215,33,324,2,10.99
15735,20070220,33,938,1,8.99
15736,20070217,34,312,2,4.99
15737,20070218,34,624,2,5.99
15738,20070220,34,19,1,0.99
15739,20070216,35,34,2,0.99
15740,20070217,35,138,1,2.99
15741,20070218,35,623,2,4.99
15742,20070218,35,493,2,0.99
15743,20070219,35,572,2,2.99
15744,20070220,35,814,2,4.99
15745,20070219,36,363,1,0.99
15746,20070216,37,60,1,4.99
15747,20070216,37,164,2,1.99
15748,20070216,37,23,2,3.99
15749,20070215,38,951,1,2.99
15750,20070219,38,301,2,1.99
15751,20070219,38,509,2,1.99
15752,20070220,38,134,2,4.99
15753,20070221,38,735,1,3.99
15754,20070216,39,738,2,5.99
15755,20070217,39,233,1,4.99
15756,20070217,39,891,2,0.99
15757,20070218,39,202,1,4.99
15758,20070219,39,760,2,4.99
15759,20070219,39,685,2,4.99
15760,20070218,40,941,1,7.99
15761,20070220,40,242,2,2.99
15762,20070220,40,334,1,4.99
15763,20070221,40,427,1,0.99
15764,20070219,41,420,2,4.99
15765,20070221,41,969,1,7.99
15766,20070215,42,687,1,0.99
15767,20070217,42,51,2,2.99
15768,20070217,42,869,2,3.99
15769,20070218,42,403,1,4.99
15770,20070215,43,60,1,4.99
15771,20070215,44,649,1,3.99
15772,20070218,44,331,1,2.99
15773,20070219,44,388,1,3.99
15774,20070219,44,596,2,4.99
15775,20070216,45,446,1,4.99
15776,20070217,45,760,2,2.99
15777,20070219,45,212,1,4.99
15778,20070221,45,6,1,3.99
15779,20070221,45,110,1,0.99
15780,20070214,46,551,2,4.99
15781,20070215,46,979,2,4.99
15782,20070217,46,727,2,0.99
15783,20070218,46,297,2,2.99
15784,20070220,46,6,1,8.99
15785,20070220,46,989,2,4.99
15786,20070221,46,334,2,4.99
15787,20070217,47,307,1,4.99
15788,20070218,47,1000,1,6.99
15789,20070221,47,189,2,5.99
15790,20070216,48,879,1,9.99
15791,20070219,48,786,2,0.99
15792,20070214,49,807,1,0.99
15793,20070215,49,715,1,9.99
15794,20070216,49,85,2,0.99
15795,20070216,49,731,2,6.99
15796,20070221,49,48,1,4.99
15797,20070215,50,286,2,2.99
15798,20070216,50,748,1,4.99
15799,20070220,50,119,2,0.99
15800,20070220,50,531,2,2.99
15801,20070215,51,64,2,1.99
15802,20070215,51,91,2,0.99
15803,20070215,52,222,1,4.99
15804,20070218,52,538,2,0.99
15805,20070219,52,926,2,2.99
15806,20070220,52,346,1,4.99
15807,20070217,53,744,2,0.99
15808,20070218,53,643,1,2.99
15809,20070220,53,783,1,2.99
15810,20070220,53,645,1,2.99
15811,20070221,53,66,1,0.99
15812,20070216,54,117,1,4.99
15813,20070216,54,228,2,2.99
15814,20070218,54,46,2,6.99
15815,20070219,54,426,2,4.99
15816,20070216,55,638,2,2.99
15817,20070217,55,380,2,2.99
15818,20070220,55,474,2,2.99
15819,20070220,55,915,1,4.99
15820,20070220,55,725,2,4.99
15821,20070216,56,117,2,6.99
15822,20070217,56,523,1,0.99
15823,20070218,56,342,1,4.99
15824,20070220,56,348,2,0.99
15825,20070217,57,292,2,5.99
15826,20070217,57,891,2,0.99
15827,20070218,57,8,2,4.99
15828,20070220,57,137,2,7.99
15829,20070221,57,555,2,0.99
15830,20070218,58,739,1,4.99
15831,20070219,58,377,1,0.99
15832,20070220,58,242,2,0.99
15833,20070215,59,22,1,2.99
15834,20070216,59,301,1,3.99
15835,20070220,59,388,1,3.99
15836,20070215,60,867,1,4.99
15837,20070218,60,586,1,4.99
15838,20070215,62,956,1,6.99
15839,20070215,62,186,1,0.99
15840,20070216,62,387,2,0.99
15841,20070220,62,24,1,4.99
15842,20070220,62,271,1,5.99
15843,20070221,62,963,2,0.99
15844,20070221,62,677,2,3.99
15845,20070216,63,270,2,0.99
15846,20070215,64,374,1,0.99
15847,20070217,64,333,1,2.99
15848,20070217,65,222,2,7.99
15849,20070220,65,308,2,4.99
15850,20070215,66,698,1,2.99
15851,20070217,66,220,1,2.99
15852,20070217,66,139,2,4.99
15853,20070219,66,391,1,2.99
15854,20070219,66,99,1,4.99
15855,20070221,66,546,2,3.99
15856,20070221,66,823,2,6.99
15857,20070217,67,429,2,3.99
15858,20070219,67,317,1,3.99
15859,20070219,67,560,2,0.99
15860,20070221,67,838,1,4.99
15861,20070216,68,71,2,5.99
15862,20070217,68,548,1,8.99
15863,20070219,68,759,2,2.99
15864,20070219,68,858,2,4.99
15865,20070219,68,590,1,2.99
15866,20070216,69,59,1,2.99
15867,20070221,69,384,2,4.99
15868,20070218,70,994,1,4.99
15869,20070217,71,644,2,2.99
15870,20070218,71,578,1,4.99
15871,20070221,71,971,1,5.99
15872,20070218,72,455,1,4.99
15873,20070216,73,79,1,0.99
15874,20070220,73,550,1,4.99
15875,20070218,74,496,2,1.99
15876,20070218,74,11,1,0.99
15877,20070220,74,951,2,1.99
15878,20070221,74,519,2,7.99
15879,20070217,75,476,1,4.99
15880,20070217,75,691,2,7.99
15881,20070219,75,77,2,4.99
15882,20070220,75,129,2,6.99
15883,20070220,75,103,1,4.99
15884,20070215,76,830,2,0.99
15885,20070216,76,68,1,6.99
15886,20070217,76,457,2,0.99
15887,20070218,76,636,1,1.99
15888,20070220,76,940,1,0.99
15889,20070221,76,270,1,0.99
15890,20070216,77,30,1,4.99
15891,20070218,77,613,1,3.99
15892,20070218,77,941,1,8.99
15893,20070220,77,652,1,2.99
15894,20070221,77,599,2,0.99
15895,20070218,78,40,2,2.99
15896,20070220,78,83,1,6.99
15897,20070221,78,798,2,7.99
15898,20070220,79,843,1,4.99
15899,20070220,79,770,2,2.99
15900,20070219,80,482,1,2.99
15901,20070219,80,465,2,8.99
15902,20070221,80,533,1,3.99
15903,20070219,81,625,2,1.99
15904,20070219,81,973,1,5.99
15905,20070221,81,500,2,4.99
15906,20070215,82,395,1,0.99
15907,20070216,82,812,1,0.99
15908,20070218,82,501,2,8.99
15909,20070219,82,892,2,8.99
15910,20070221,82,430,2,0.99
15911,20070215,83,285,2,5.99
15912,20070216,83,360,1,5.99
15913,20070216,83,303,2,3.99
15914,20070221,83,48,2,4.99
15915,20070215,84,491,2,0.99
15916,20070215,84,979,2,4.99
15917,20070216,84,341,1,0.99
15918,20070217,84,785,1,5.99
15919,20070217,84,681,2,0.99
15920,20070218,84,142,1,0.99
15921,20070216,85,604,2,1.99
15922,20070217,85,967,1,5.99
15923,20070219,85,427,1,0.99
15924,20070220,85,174,1,4.99
15925,20070221,85,101,2,1.99
15926,20070221,85,895,1,3.99
15927,20070216,86,98,1,4.99
15928,20070216,86,147,1,0.99
15929,20070217,86,564,2,2.99
15930,20070217,86,470,1,4.99
15931,20070218,86,767,2,4.99
15932,20070220,86,875,2,0.99
15933,20070221,86,346,2,4.99
15934,20070216,87,543,1,4.99
15935,20070217,87,542,1,2.99
15936,20070218,87,57,2,2.99
15937,20070218,87,588,2,4.99
15938,20070220,87,596,2,9.99
15939,20070215,88,502,1,2.99
15940,20070218,88,918,2,7.99
15941,20070219,88,895,2,2.99
15942,20070215,89,253,2,8.99
15943,20070215,89,284,2,7.99
15944,20070217,89,10,1,4.99
15945,20070218,89,101,1,0.99
15946,20070219,89,964,1,7.99
15947,20070217,90,11,2,0.99
15948,20070219,90,816,1,6.99
15949,20070220,90,155,2,0.99
15950,20070215,91,347,1,4.99
15951,20070218,91,282,2,3.99
15952,20070220,91,114,2,0.99
15953,20070221,91,90,2,2.99
15954,20070217,92,95,1,4.99
15955,20070218,92,26,2,0.99
15956,20070219,92,336,1,8.99
15957,20070218,93,406,2,4.99
15958,20070220,93,218,1,0.99
15959,20070215,94,700,2,2.99
15960,20070215,94,329,2,4.99
15961,20070216,94,247,1,3.99
15962,20070219,94,698,1,4.99
15963,20070219,94,471,1,2.99
15964,20070214,95,581,1,2.99
15965,20070215,95,534,2,1.99
15966,20070220,95,437,2,2.99
15967,20070221,95,663,1,0.99
15968,20070215,96,482,1,3.99
15969,20070215,96,791,2,7.99
15970,20070215,96,718,2,0.99
15971,20070218,96,344,1,0.99
15972,20070220,96,575,2,5.99
15973,20070221,96,687,2,0.99
15974,20070221,96,753,2,0.99
15975,20070217,97,529,1,2.99
15976,20070219,97,45,1,4.99
15977,20070221,97,677,2,0.99
15978,20070215,98,987,2,3.99
15979,20070216,98,806,1,5.99
15980,20070218,98,211,1,4.99
15981,20070218,98,634,2,0.99
15982,20070219,98,637,2,4.99
15983,20070221,98,135,1,4.99
15984,20070216,99,703,2,4.99
15985,20070218,99,235,2,2.99
15986,20070215,100,865,2,4.99
15987,20070215,100,56,2,3.99
15988,20070215,100,3,2,2.99
15989,20070221,100,637,2,6.99
15990,20070215,102,55,1,2.99
15991,20070218,102,277,1,8.99
15992,20070215,103,226,1,4.99
15993,20070217,103,280,1,0.99
15994,20070218,103,736,1,0.99
15995,20070219,103,848,1,0.99
15996,20070215,104,914,2,3.99
15997,20070217,104,281,2,0.99
15998,20070220,104,280,2,0.99
15999,20070221,104,773,2,2.99
16000,20070216,105,927,1,3.99
16001,20070217,105,864,1,3.99
16002,20070219,105,733,1,3.99
16003,20070218,106,715,2,4.99
16004,20070220,106,938,1,4.99
16005,20070215,107,576,2,2.99
16006,20070219,107,563,1,6.99
16007,20070219,107,668,1,4.99
16008,20070220,107,759,2,3.99
16009,20070220,107,967,1,3.99
16010,20070220,107,555,2,0.99
16011,20070220,107,733,1,0.99
16012,20070215,108,818,1,4.99
16013,20070215,108,288,2,2.99
16014,20070217,108,1000,1,8.99
16015,20070218,108,49,2,2.99
16016,20070220,108,61,2,4.99
16017,20070216,109,872,2,2.99
16018,20070217,109,782,2,3.99
16019,20070218,109,432,2,6.99
16020,20070219,109,434,2,5.99
16021,20070220,109,296,1,5.99
16022,20070215,110,936,2,8.99
16023,20070216,111,167,1,6.99
16024,20070217,111,432,1,2.99
16025,20070217,111,810,2,1.99
16026,20070218,111,489,1,4.99
16027,20070220,111,288,1,2.99
16028,20070221,111,806,2,2.99
16029,20070216,112,324,1,4.99
16030,20070217,112,16,2,2.99
16031,20070218,112,227,1,4.99
16032,20070220,112,901,2,2.99
16033,20070217,113,979,1,4.99
16034,20070218,113,958,2,2.99
16035,20070219,113,609,2,2.99
16036,20070220,113,622,2,0.99
16037,20070220,113,734,2,8.99
16038,20070220,113,707,2,6.99
16039,20070217,114,162,1,2.99
16040,20070219,114,190,2,7.99
16041,20070220,114,445,1,2.99
16042,20070220,114,287,1,5.99
16043,20070215,115,945,2,0.99
16044,20070215,115,714,2,2.99
16045,20070221,115,486,1,6.99
16046,20070215,116,309,2,0.99
16047,20070215,116,535,1,0.99
16048,20070216,116,670,1,4.99
16049,20070217,116,396,2,4.99
16050,20070219,116,865,1,4.99
16051,20070219,116,326,2,3.99
16052,20070216,117,375,1,2.99
16053,20070221,117,397,1,2.99
16054,20070216,118,444,1,4.99
16055,20070218,118,489,1,0.99
16056,20070221,118,764,2,4.99
16057,20070214,119,177,2,7.99
16058,20070217,119,414,2,2.99
16059,20070221,119,121,1,5.99
16060,20070215,120,736,1,3.99
16061,20070216,120,804,1,4.99
16062,20070217,120,698,2,2.99
16063,20070217,120,172,1,4.99
16064,20070219,120,21,1,9.99
